sentence_type,country,msg_type,repeat,mmsi,status,turn,speed,accuracy,lon,lat,course,heading,second,maneuver,raim,radio,ais_version,imo,callsign,shipname,ship_type,to_bow,to_stern,to_port,to_starboard,epfd,month,day,hour,minute,draught,destination,dte
AIVDM,Palau,1,0,511101414,0,-11.0,10.5,False,73.290833,15.4667,331.0,331,12,0,False,180421,,,,,,,,,,,,,,,,,
AIVDM,Palau,1,1,511101414,0,-11.0,10.5,False,73.290833,15.4667,331.0,331,12,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,3,0,574005600,0,127.0,13.9,True,72.9733,14.1533,140.0,152,15,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,566510000,0,0.0,14.0,True,72.847157,16.148397,343.5,346,15,0,False,2247,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,8.8,True,72.930988,15.257117,179.6,180,15,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008997,0,0.0,11.7,False,73.057273,15.202562,349.0,349,13,0,False,49615,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,566510000,0,0.0,14.0,True,72.847157,16.148397,343.5,346,15,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015484,0,0.0,12.6,True,71.108257,15.092562,124.5,124,13,0,False,33372,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538010120,0,0.0,15.5,False,70.477057,17.493907,150.8,147,14,0,False,49227,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,0,630001194,0,0.0,15.9,True,72.986243,15.682018,168.7,168,16,0,False,155756,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,357155000,0,0.0,17.3,False,66.434778,17.568395,313.0,314,15,0,False,2243,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.0,True,72.930987,15.25708,177.1,180,16,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538006490,0,0.0,11.2,False,72.453578,15.024763,151.1,148,40,0,False,33396,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636023027,0,1.0,17.6,False,73.174778,11.724397,315.0,314,15,0,False,159984,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.6,False,72.056668,15.902763,146.8,149,36,0,False,82621,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004121,0,0.0,11.3,False,72.072867,15.522578,334.7,331,15,0,False,2236,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,563361000,0,0.0,17.6,False,72.056668,15.902763,146.8,149,36,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020364,0,0.0,12.3,True,72.504125,14.191278,141.8,140,15,0,False,33426,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,8.9,True,72.930987,15.257042,177.9,180,17,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352898749,0,-4.0,10.8,False,70.348268,14.98983,135.0,134,18,0,False,2315,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477174300,0,0.0,12.1,False,66.083278,17.046133,140.9,138,18,0,False,2211,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001019,0,0.0,12.3,False,72.07586,16.049955,153.8,151,17,0,False,66209,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,258105000,0,0.0,12.6,True,69.648433,15.139867,134.0,134,16,0,False,24684,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419740000,0,0.0,12.8,True,72.515533,14.15835,139.0,139,19,0,False,66214,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352002071,0,0.0,11.5,False,73.67214,14.467083,341.6,340,16,0,False,49772,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,5,0,538009790,,,,,,,,,,,,,0,9324071,V7A5166,CHAKRAVATI,70,166,23,11,21,1,10,16,9,0,12.8,NAVLAKHI,False
AIVDM,India,1,0,419001470,0,0.0,11.3,False,73.565033,14.057063,341.4,340,17,0,False,33459,,,,,,,,,,,,,,,,,
AIVDM,India,1,1,419740000,0,0.0,12.8,True,72.515533,14.15835,139.0,139,19,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019156,0,1.0,10.3,True,67.899717,14.726318,320.5,323,13,0,False,66228,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636017088,0,-0.0,11.8,True,69.435908,15.04115,311.2,312,16,0,False,33466,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.0,True,72.930988,15.257,177.0,180,18,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004122,8,0.0,10.8,False,73.782667,13.917833,137.0,137,17,0,False,49635,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,1,0,306213000,0,0.0,12.5,False,70.600822,16.361252,314.0,316,40,0,False,197317,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.1,True,71.800423,16.485988,152.7,150,13,0,False,49223,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440438000,0,0.0,11.8,False,73.84445,13.960783,335.0,337,16,0,False,33493,,,,,,,,,,,,,,,,,
AIVDM,Comoros,1,0,620999949,0,-2.0,11.8,False,67.474155,20.84098,120.4,119,17,0,False,2276,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003951,0,0.0,12.5,True,70.7785,15.930783,319.0,320,18,0,False,99035,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.1,True,72.930995,15.25696,175.4,180,19,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636021737,0,0.0,11.1,True,70.166317,14.263183,309.0,310,19,0,False,49317,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001541,0,-2.0,13.3,True,72.960907,15.3517,342.3,343,18,0,False,49702,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636024494,0,-6.0,12.0,True,73.183465,14.966138,339.6,337,57,0,False,66278,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,127.0,13.8,True,72.973483,14.153033,142.0,153,20,0,False,99047,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001425,0,0.0,1.6,False,72.323767,18.662293,160.8,139,17,0,False,82636,,,,,,,,,,,,,,,,,
AIVDM,India,1,1,419001541,0,-2.0,13.3,True,72.960907,15.3517,342.3,343,18,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477833400,0,0.0,10.9,True,67.871508,14.63341,140.4,140,18,0,False,66292,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440163000,8,0.0,12.7,True,71.199212,15.806338,136.5,138,18,0,False,2252,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,257394000,0,0.0,13.0,True,73.045433,14.640117,345.0,346,20,0,False,24684,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.2,True,72.930998,15.256922,175.5,180,20,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Barbados,1,0,314876000,0,0.0,11.5,True,70.187523,13.818162,66.5,67,18,0,False,2253,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,1,440163000,8,0.0,12.7,True,71.199212,15.806338,136.5,138,18,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,1,440163000,8,0.0,12.7,True,71.199212,15.806338,136.5,138,18,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001453,0,0.0,11.2,False,72.721327,16.487088,333.5,336,18,0,False,66319,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,1,257394000,0,0.0,13.0,True,73.045433,14.640117,345.0,346,20,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,0.0,17.1,True,69.822898,14.596437,130.5,128,20,0,False,33552,,,,,,,,,,,,,,,,,
AIVDM,China,1,0,414720000,0,0.0,12.8,True,73.555693,13.181295,162.1,162,7,0,False,24684,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,373562000,0,0.0,10.9,True,74.064763,14.04974,348.8,350,11,0,False,33563,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003860,9,-128.0,0.0,True,70.674918,18.36251,360.0,511,21,0,True,33568,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538001717,15,-128.0,0.0,True,71.187352,19.459843,223.2,511,22,0,True,66338,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.1,True,72.930998,15.25688,177.0,180,21,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,1,419000780,8,0.0,8.1,True,72.578567,16.242863,310.6,314,60,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,566510000,0,0.0,14.0,True,72.847063,16.148712,343.3,346,20,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,566510000,0,0.0,14.0,True,72.847063,16.148712,343.3,346,20,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018102,0,0.0,12.3,False,72.946813,14.347008,158.4,157,23,0,False,24684,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,8.8,True,72.930993,15.25684,180.1,180,22,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538007463,0,-0.0,11.9,False,71.803702,15.664492,337.0,337,21,0,False,49714,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538010120,0,0.0,15.5,False,70.477332,17.493473,149.4,147,21,0,False,2225,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,1,538007463,0,-0.0,11.9,False,71.803702,15.664492,337.0,337,21,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,1,538007463,0,-0.0,11.9,False,71.803702,15.664492,337.0,337,21,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,1,630001194,0,0.0,15.9,True,72.986345,15.681507,168.9,168,23,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,1,630001194,0,0.0,15.9,True,72.986345,15.681507,168.9,168,23,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015170,0,0.0,10.2,False,70.962738,17.124398,86.1,85,24,0,False,133317,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563286100,0,0.0,0.5,False,68.584155,21.49589,198.4,258,24,0,False,33649,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.1,True,72.930992,15.2568,177.5,180,23,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538005426,3,0.0,9.6,False,73.204298,13.962402,60.9,63,24,0,False,82081,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,5,0,235335000,,,,,,,,,,,,,2,9241310,ZNZH6,EVER EAGLE,71,211,88,15,27,1,10,15,18,30,11.8,INMUN > LKCMB,False
AIVDM,Singapore,1,0,563361000,0,0.0,17.6,False,72.05699,15.902277,147.1,150,43,0,False,24684,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,1.0,15.5,False,70.963622,18.38285,119.0,120,22,0,False,49732,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477099600,0,0.0,13.5,True,66.515067,17.544233,128.0,129,22,0,False,66443,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538009790,0,0.0,11.0,True,72.097833,15.243767,327.0,328,23,0,False,115096,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019669,0,-0.0,11.7,True,69.573105,14.888007,135.3,135,22,0,False,49705,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.0,True,72.930988,15.25676,178.3,180,24,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,127.0,13.8,True,72.973717,14.152717,143.0,154,25,0,False,82710,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.2,True,72.930988,15.256722,177.1,180,25,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.1,True,71.800673,16.485522,152.6,150,20,0,False,49223,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008997,0,0.0,11.8,False,73.057163,15.203098,349.4,349,23,0,False,2283,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004121,0,0.0,11.3,False,72.07265,15.523007,334.5,331,24,0,False,2306,,,,,,,,,,,,,,,,,
AIVDM,Palau,1,0,511101414,0,-6.0,10.5,False,73.290547,15.467217,331.0,331,24,0,False,155756,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,0.0,17.1,True,69.82321,14.596178,130.7,128,25,0,False,66529,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015484,0,0.0,12.6,True,71.108798,15.092197,124.5,124,24,0,False,2201,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.0,True,72.930982,15.256688,179.3,180,26,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,0.0,14.5,False,69.641412,15.018632,142.8,143,24,0,False,66538,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538006490,0,0.0,11.2,False,72.45384,15.02431,150.9,148,50,0,False,33771,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020364,0,0.0,12.3,True,72.504455,14.190867,141.9,140,25,0,False,24684,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419740000,0,0.0,12.8,True,72.515883,14.15795,139.0,139,28,0,False,99329,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,8.9,True,72.930982,15.256648,178.2,180,27,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004122,8,0.0,10.8,False,73.783,13.9175,137.0,137,27,0,False,2262,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,1,0,306213000,0,0.0,12.5,False,70.600432,16.361615,314.0,316,48,0,False,133357,,,,,,,,,,,,,,,,,
AIVDM,India,1,1,419740000,0,0.0,12.8,True,72.515883,14.15795,139.0,139,28,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001470,0,0.0,11.3,False,73.564873,14.057515,341.2,340,26,0,False,49329,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352002071,0,0.0,11.5,False,73.67197,14.467592,341.7,339,26,0,False,49772,,,,,,,,,,,,,,,,,
AIVDM,Cyprus,1,0,212546000,0,0.0,11.0,True,70.375467,17.427465,124.8,124,26,0,False,82105,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001019,0,0.0,12.3,False,72.07614,16.049392,154.7,151,28,0,False,82177,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.1,True,72.930978,15.256608,176.5,180,28,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001541,0,2.0,13.3,True,72.960737,15.352237,342.5,343,27,0,False,99377,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538010120,0,0.0,15.5,False,70.47758,17.493112,147.7,148,27,0,False,114763,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003951,0,0.0,12.4,True,70.778117,15.931217,318.0,320,28,0,False,115434,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,1,630001194,0,0.0,16.0,True,72.986415,15.681143,168.9,168,28,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,563120300,0,0.0,11.6,True,73.212898,15.910732,330.1,330,29,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.7,False,72.057222,15.901927,147.3,150,48,0,False,66625,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.0,True,72.930977,15.256568,178.1,180,29,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352898749,0,4.0,10.8,False,70.348708,14.989405,135.0,135,30,0,False,24684,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215217000,0,1.0,15.4,False,70.964013,18.382637,119.7,120,28,0,False,33887,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440438000,0,0.0,11.8,False,73.844183,13.961383,335.0,337,28,0,False,99425,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,0,440163000,8,0.0,12.7,True,71.199623,15.805903,136.6,138,28,0,False,49391,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538003860,9,-128.0,0.0,True,70.67492,18.362517,360.0,511,30,0,True,82095,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636021733,0,0.0,12.3,False,69.939818,14.558755,131.7,131,31,0,False,82027,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.0,True,72.930983,15.25653,176.8,180,30,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636024494,0,-4.0,12.1,True,73.183238,14.96672,338.5,336,9,0,False,24684,,,,,,,,,,,,,,,,,
AIVDM,South Korea,1,1,440163000,8,0.0,12.7,True,71.199623,15.805903,136.6,138,28,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477833400,0,0.0,11.0,True,67.87193,14.632907,140.4,140,29,0,False,66689,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.1,True,71.800842,16.485188,152.7,150,25,0,False,2267,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,373562000,0,0.0,10.9,True,74.064673,14.050238,349.6,350,21,0,False,99465,,,,,,,,,,,,,,,,,
AIVDM,Barbados,1,0,314876000,0,0.0,11.5,True,70.188028,13.818365,66.7,67,28,0,False,24684,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,1,235335000,0,0.0,16.1,True,71.800842,16.485188,152.7,150,25,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,13.7,True,72.973917,14.1524,145.0,155,31,0,False,66705,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001453,0,0.0,11.2,False,72.72103,16.487652,333.1,336,30,0,False,33947,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.1,True,72.930982,15.256488,176.4,180,31,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636022636,0,-0.0,8.5,False,72.540687,18.321842,345.8,346,31,0,False,49944,,,,,,,,,,,,,,,,,
AIVDM,China,1,0,414720000,0,0.0,12.7,True,73.555887,13.180733,161.8,163,17,0,False,2233,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,0.0,14.5,False,69.641617,15.018367,142.9,143,29,0,False,49569,,,,,,,,,,,,,,,,,
AIVDM,Thailand,1,1,567513000,0,0.0,9.9,True,72.782438,15.928412,347.5,348,32,0,False,0,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,8.8,True,72.93098,15.25645,179.1,180,32,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,249690000,0,0.0,13.1,True,69.865925,13.822658,152.9,152,29,0,False,99527,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538005426,3,0.0,9.6,False,73.20466,13.962593,61.5,63,33,0,False,114851,,,,,,,,,,,,,,,,,
AIVDM,Denmark,1,0,219270000,0,2.0,12.9,True,66.794955,17.171818,130.6,126,30,0,False,33994,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636018102,0,0.0,12.3,False,72.947075,14.34637,158.4,157,33,0,False,82258,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,1,636015170,0,-1.0,10.2,False,70.963235,17.124435,85.5,85,33,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,1,636015170,0,-1.0,10.2,False,70.963235,17.124435,85.5,85,33,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,215577000,0,0.0,17.2,True,69.823642,14.595827,130.3,128,32,0,False,66786,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538009790,0,0.0,11.0,True,72.097483,15.24415,327.0,328,32,0,False,49561,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538007463,0,-1.0,11.9,False,71.803442,15.665055,336.9,336,32,0,False,99557,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.1,True,72.930975,15.256412,177.5,180,33,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,1,538007463,0,-1.0,11.9,False,71.803442,15.665055,336.9,336,32,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563217800,0,-4.0,11.7,False,67.145655,16.95334,131.7,126,34,0,False,2252,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019669,0,-1.0,11.7,True,69.573458,14.887655,135.3,135,31,0,False,49704,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477083600,0,-1.0,12.0,False,69.79482,15.274723,328.7,327,34,0,False,34037,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,1,538007463,0,-1.0,11.9,False,71.803442,15.665055,336.9,336,32,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Malta,1,0,229716000,0,1.0,12.3,True,72.448455,13.990457,319.0,321,31,0,False,34048,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419000115,3,-13.0,0.1,False,72.589135,18.562328,83.5,12,35,0,False,49571,,,,,,,,,,,,,,,,,
AIVDM,Hong Kong,1,0,477099600,0,0.0,13.5,True,66.515567,17.543833,129.0,129,32,0,False,99590,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,0,630001194,0,0.0,16.0,True,72.986503,15.68071,168.9,168,34,0,False,155756,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.0,True,72.930977,15.25637,179.2,180,34,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538010120,0,0.0,15.5,False,70.477782,17.492808,147.4,148,32,0,False,81995,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,357155000,0,0.0,17.3,False,66.43367,17.569382,312.4,314,33,0,False,82130,,,,,,,,,,,,,,,,,
AIVDM,Palau,1,0,511101414,0,-6.0,10.5,False,73.290347,15.467567,331.0,331,32,0,False,131095,,,,,,,,,,,,,,,,,
AIVDM,Guinea-Bissau,1,1,630001194,0,0.0,16.0,True,72.986503,15.68071,168.9,168,34,0,False,0,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.0,True,72.930975,15.256327,178.0,180,35,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,563361000,0,0.0,17.7,False,72.05754,15.901438,147.6,150,55,0,False,115392,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636015484,0,0.0,12.6,True,71.109243,15.091898,124.7,124,33,0,False,49408,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,1,563361000,0,0.0,17.7,False,72.05754,15.901438,147.6,150,55,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,3,0,563200800,1,0.0,0.1,True,73.688498,15.429663,114.5,198,35,0,False,84938,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,353058000,0,0.0,9.8,False,71.506517,15.048383,314.2,314,35,0,False,99666,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538008997,0,0.0,11.7,False,73.057058,15.203628,349.0,349,33,0,False,34132,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.0,True,72.930975,15.256283,178.3,180,36,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Marshall Islands,1,0,538006490,0,0.0,11.2,False,72.4541,15.023857,150.8,148,1,0,False,49628,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636019156,0,0.0,10.3,True,67.89915,14.726993,320.6,323,32,0,False,66929,,,,,,,,,,,,,,,,,
AIVDM,Netherlands Antilles,1,0,306213000,0,0.0,12.5,False,70.600035,16.361978,313.4,316,58,0,False,165239,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001470,0,0.0,11.3,False,73.564707,14.058017,341.3,340,36,0,False,16,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.0,True,72.930972,15.256242,177.7,179,37,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,Norway,1,0,258105000,0,0.0,12.6,True,69.649267,15.1391,133.0,134,36,0,False,24684,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636020364,0,0.0,12.3,True,72.504865,14.190375,141.5,140,36,0,False,2282,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419001019,0,0.0,12.3,False,72.076373,16.048925,154.7,151,37,0,False,2239,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,0,235335000,0,0.0,16.1,True,71.801082,16.484722,152.6,150,32,0,False,66949,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636023452,0,2.0,12.0,False,68.24091,13.522785,321.0,320,36,0,False,99718,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004121,0,0.0,11.3,False,72.072367,15.52358,334.0,332,36,0,False,66955,,,,,,,,,,,,,,,,,
AIVDM,Bangladesh,1,0,405000348,0,0.0,13.5,False,70.767092,18.27699,264.5,264,13,0,False,198030,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352898749,0,2.0,10.8,False,70.349003,14.989122,134.9,135,38,0,False,34191,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,1,235335000,0,0.0,16.1,True,71.801082,16.484722,152.6,150,32,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,United Kingdom,1,1,235335000,0,0.0,16.1,True,71.801082,16.484722,152.6,150,32,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Vietnam,1,0,574005600,0,0.0,13.7,True,72.97415,14.152017,147.0,155,38,0,False,82710,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,1,352004121,0,0.0,11.3,False,72.072367,15.52358,334.0,332,36,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,1,352004121,0,0.0,11.3,False,72.072367,15.52358,334.0,332,36,0,False,0,,,,,,,,,,,,,,,,,
AIVDO,Unknown,1,0,987654321,0,0.0,9.1,True,72.930968,15.256202,177.5,179,38,0,True,0,,,,,,,,,,,,,,,,,
AIVDM,India,1,0,419740000,0,0.0,12.8,True,72.516317,14.15745,139.0,139,39,0,False,34209,,,,,,,,,,,,,,,,,
AIVDM,Japan,1,0,431938000,0,0.0,14.5,False,69.641907,15.017998,142.8,143,36,0,False,49568,,,,,,,,,,,,,,,,,
AIVDM,Panama,1,0,352004122,8,0.0,10.8,False,73.7835,13.917167,137.0,137,37,0,False,49636,,,,,,,,,,,,,,,,,
AIVDM,India,1,1,419740000,0,0.0,12.8,True,72.516317,14.15745,139.0,139,39,0,False,0,,,,,,,,,,,,,,,,,
AIVDM,Singapore,1,0,566829000,0,-9.0,14.0,True,70.311235,18.385,160.8,156,33,0,False,24684,,,,,,,,,,,,,,,,,
AIVDM,Liberia,1,0,636021733,0,0.0,12.3,False,69.940215,14.55841,131.6,131,39,0,False,99767,,,,,,,,,,,,,,,,,
